date,cumulative_confirmed,cumulative_recovered,active_infected,new_cases_daily,new_recovered_daily,S,I,R,E,S_seir,beta_est,gamma_est,sigma_est,R0_est,population_N
2022-11-02,631605553,0,631605553,348330.0,0.0,7268394447,631605553,0,1416701,7266977746,0.000553,0.0,0.2,,7900000000
2022-11-03,632099160,0,632099160,493607.0,0.0,7267900840,632099160,0,1711199,7266189641,0.000559,0.0,0.2,,7900000000
2022-11-04,632543650,0,632543650,444490.0,0.0,7267456350,632543650,0,1988376,7265467974,0.000578,0.0,0.2,,7900000000
2022-11-05,632744972,0,632744972,201322.0,0.0,7267255028,632744972,0,1889385,7265365643,0.000578,0.0,0.2,,7900000000
2022-11-06,632931615,0,632931615,186643.0,0.0,7267068385,632931615,0,1674392,7265393993,0.000583,0.0,0.2,,7900000000
2022-11-07,633236212,0,633236212,304597.0,0.0,7266763788,633236212,0,1630659,7265133129,0.000584,0.0,0.2,,7900000000
2022-11-08,633687028,0,633687028,450816.0,0.0,7266312972,633687028,0,1587868,7264725104,0.000596,0.0,0.2,,7900000000
2022-11-09,634121053,0,634121053,434025.0,0.0,7265878947,634121053,0,1577403,7264301544,0.000616,0.0,0.2,,7900000000
2022-11-10,634581453,0,634581453,460400.0,0.0,7265418547,634581453,0,1836481,7263582066,0.000608,0.0,0.2,,7900000000
2022-11-11,635069827,0,635069827,488374.0,0.0,7264930173,635069827,0,2138212,7262791961,0.000618,0.0,0.2,,7900000000
2022-11-12,635312334,0,635312334,242507.0,0.0,7264687666,635312334,0,2076122,7262611544,0.000628,0.0,0.2,,7900000000
2022-11-13,635495843,0,635495843,183509.0,0.0,7264504157,635495843,0,1808815,7262695342,0.000627,0.0,0.2,,7900000000
2022-11-14,635842682,0,635842682,346839.0,0.0,7264157318,635842682,0,1721629,7262435689,0.000637,0.0,0.2,,7900000000
2022-11-15,636346431,0,636346431,503749.0,0.0,7263653569,636346431,0,1764978,7261888591,0.000649,0.0,0.2,,7900000000
2022-11-16,636832747,0,636832747,486316.0,0.0,7263167253,636832747,0,1762920,7261404333,0.000662,0.0,0.2,,7900000000
2022-11-17,637312096,0,637312096,479349.0,0.0,7262687904,637312096,0,1999762,7260688142,0.000666,0.0,0.2,,7900000000
2022-11-18,637942820,0,637942820,630724.0,0.0,7262057180,637942820,0,2446977,7259610203,0.0007,0.0,0.2,,7900000000
2022-11-19,638190175,0,638190175,247355.0,0.0,7261809825,638190175,0,2347493,7259462332,0.000701,0.0,0.2,,7900000000
2022-11-20,638412606,0,638412606,222431.0,0.0,7261587394,638412606,0,2066175,7259521219,0.00071,0.0,0.2,,7900000000
2022-11-21,638754188,0,638754188,341582.0,0.0,7261245812,638754188,0,1921441,7259324371,0.000708,0.0,0.2,,7900000000
2022-11-22,639328415,0,639328415,574227.0,0.0,7260671585,639328415,0,2016319,7258655266,0.000725,0.0,0.2,,7900000000
2022-11-23,639919189,0,639919189,590774.0,0.0,7260080811,639919189,0,1976369,7258104442,0.00075,0.0,0.2,,7900000000
2022-11-24,640339580,0,640339580,420391.0,0.0,7259660420,640339580,0,2149405,7257511015,0.000735,0.0,0.2,,7900000000
2022-11-25,641037771,0,641037771,698191.0,0.0,7258962229,641037771,0,2625165,7256337064,0.000751,0.0,0.2,,7900000000
2022-11-26,641308397,0,641308397,270626.0,0.0,7258691603,641308397,0,2554209,7256137394,0.000756,0.0,0.2,,7900000000
2022-11-27,641571858,0,641571858,263461.0,0.0,7258428142,641571858,0,2243443,7256184699,0.000766,0.0,0.2,,7900000000
2022-11-28,641977647,0,641977647,405789.0,0.0,7258022353,641977647,0,2058458,7255963895,0.000781,0.0,0.2,,7900000000
2022-11-29,642708342,0,642708342,730695.0,0.0,7257291658,642708342,0,2368762,7254922896,0.000818,0.0,0.2,,7900000000
2022-11-30,643244123,0,643244123,535781.0,0.0,7256755877,643244123,0,2206352,7254549525,0.000804,0.0,0.2,,7900000000
2022-12-01,643950364,0,643950364,706241.0,0.0,7256049636,643950364,0,2641967,7253407669,0.000872,0.0,0.2,,7900000000
2022-12-02,644711955,0,644711955,761591.0,0.0,7255288045,644711955,0,3140097,7252147948,0.000886,0.0,0.2,,7900000000
2022-12-03,645011864,0,645011864,299909.0,0.0,7254988136,645011864,0,3034217,7251953919,0.000893,0.0,0.2,,7900000000
2022-12-04,645269011,0,645269011,257147.0,0.0,7254730989,645269011,0,2560669,7252170320,0.000891,0.0,0.2,,7900000000
2022-12-05,645774500,0,645774500,505489.0,0.0,7254225500,645774500,0,2530377,7251695123,0.000915,0.0,0.2,,7900000000
2022-12-06,646399010,0,646399010,624510.0,0.0,7253600990,646399010,0,2448646,7251152344,0.000888,0.0,0.2,,7900000000
2022-12-07,647032502,0,647032502,633492.0,0.0,7252967498,647032502,0,2320547,7250646951,0.000911,0.0,0.2,,7900000000
2022-12-08,647841604,0,647841604,809102.0,0.0,7252158396,647841604,0,2829740,7249328656,0.000935,0.0,0.2,,7900000000
2022-12-09,648512056,0,648512056,670452.0,0.0,7251487944,648512056,0,3243045,7248244899,0.000912,0.0,0.2,,7900000000
2022-12-10,648786733,0,648786733,274677.0,0.0,7251213267,648786733,0,3012233,7248201034,0.000906,0.0,0.2,,7900000000
2022-12-11,649085967,0,649085967,299234.0,0.0,7250914033,649085967,0,2686957,7248227076,0.000915,0.0,0.2,,7900000000
2022-12-12,649658720,0,649658720,572753.0,0.0,7250341280,649658720,0,2626218,7247715062,0.000931,0.0,0.2,,7900000000
2022-12-13,650436793,0,650436793,778073.0,0.0,7249563207,650436793,0,2595189,7246968018,0.000966,0.0,0.2,,7900000000
2022-12-14,651122541,0,651122541,685748.0,0.0,7248877459,651122541,0,2610485,7246266974,0.000978,0.0,0.2,,7900000000
2022-12-15,651873247,0,651873247,750706.0,0.0,7248126753,651873247,0,3086514,7245040239,0.000963,0.0,0.2,,7900000000
2022-12-16,652605304,0,652605304,732057.0,0.0,7247394696,652605304,0,3519337,7243875359,0.000977,0.0,0.2,,7900000000
2022-12-17,652905777,0,652905777,300473.0,0.0,7247094223,652905777,0,3247057,7243847166,0.000982,0.0,0.2,,7900000000
2022-12-18,653189501,0,653189501,283724.0,0.0,7246810499,653189501,0,2752708,7244057791,0.000978,0.0,0.2,,7900000000
2022-12-19,653775912,0,653775912,586411.0,0.0,7246224088,653775912,0,2653371,7243570717,0.000981,0.0,0.2,,7900000000
2022-12-20,654484792,0,654484792,708880.0,0.0,7245515208,654484792,0,2611545,7242903663,0.000963,0.0,0.2,,7900000000
2022-12-21,655205564,0,655205564,720772.0,0.0,7244794436,655205564,0,2600260,7242194176,0.000971,0.0,0.2,,7900000000
2022-12-22,655963530,0,655963530,757966.0,0.0,7244036470,655963530,0,3057753,7240978717,0.000971,0.0,0.2,,7900000000
2022-12-23,656604975,0,656604975,641445.0,0.0,7243395025,656604975,0,3415474,7239979551,0.000949,0.0,0.2,,7900000000
2022-12-24,656949354,0,656949354,344379.0,0.0,7243050646,656949354,0,3173442,7239877204,0.000959,0.0,0.2,,7900000000
2022-12-25,657135648,0,657135648,186294.0,0.0,7242864352,657135648,0,2650856,7240213496,0.000936,0.0,0.2,,7900000000
2022-12-26,657655053,0,657655053,519405.0,0.0,7242344947,657655053,0,2449489,7239895458,0.000919,0.0,0.2,,7900000000
2022-12-27,658309208,0,658309208,654155.0,0.0,7241690792,658309208,0,2345678,7239345114,0.000905,0.0,0.2,,7900000000
2022-12-28,658946340,0,658946340,637132.0,0.0,7241053660,658946340,0,2341365,7238712295,0.000885,0.0,0.2,,7900000000
2022-12-29,659617625,0,659617625,671285.0,0.0,7240382375,659617625,0,2668271,7237714104,0.000863,0.0,0.2,,7900000000
2022-12-30,660199728,0,660199728,582103.0,0.0,7239800272,660199728,0,3064080,7236736192,0.000849,0.0,0.2,,7900000000
2022-12-31,660463792,0,660463792,264064.0,0.0,7239536208,660463792,0,2808739,7236727469,0.00083,0.0,0.2,,7900000000
2023-01-01,660778387,0,660778387,314595.0,0.0,7239221613,660778387,0,2469179,7236752434,0.000859,0.0,0.2,,7900000000
2023-01-02,661198108,0,661198108,419721.0,0.0,7238801892,661198108,0,2251768,7236550124,0.000835,0.0,0.2,,7900000000
2023-01-03,661660893,0,661660893,462785.0,0.0,7238339107,661660893,0,2043268,7236295839,0.00079,0.0,0.2,,7900000000
2023-01-04,662231345,0,662231345,570452.0,0.0,7237768655,662231345,0,2031617,7235737038,0.000773,0.0,0.2,,7900000000
2023-01-05,662966595,0,662966595,735250.0,0.0,7237033405,662966595,0,2502803,7234530602,0.000788,0.0,0.2,,7900000000
2023-01-06,663685449,0,663685449,718854.0,0.0,7236314551,663685449,0,2907062,7233407489,0.000819,0.0,0.2,,7900000000
2023-01-07,664042494,0,664042494,357045.0,0.0,7235957506,664042494,0,2844386,7233113120,0.000841,0.0,0.2,,7900000000
2023-01-08,664369944,0,664369944,327450.0,0.0,7235630056,664369944,0,2709051,7232921005,0.000843,0.0,0.2,,7900000000
2023-01-09,664718936,0,664718936,348992.0,0.0,7235281064,664718936,0,2487591,7232793473,0.000826,0.0,0.2,,7900000000
2023-01-10,665113877,0,665113877,394941.0,0.0,7234886123,665113877,0,2147282,7232738841,0.00081,0.0,0.2,,7900000000
2023-01-11,665620426,0,665620426,506549.0,0.0,7234379574,665620426,0,1934977,7232444597,0.000794,0.0,0.2,,7900000000
2023-01-12,666097539,0,666097539,477113.0,0.0,7233902461,666097539,0,2055045,7231847416,0.000733,0.0,0.2,,7900000000
2023-01-13,666533383,0,666533383,435844.0,0.0,7233466617,666533383,0,2163439,7231303178,0.000667,0.0,0.2,,7900000000
2023-01-14,666754735,0,666754735,221352.0,0.0,7233245265,666754735,0,2035799,7231209466,0.000635,0.0,0.2,,7900000000
2023-01-15,666951599,0,666951599,196864.0,0.0,7233048401,666951599,0,1837722,7231210679,0.000604,0.0,0.2,,7900000000
2023-01-16,667166217,0,667166217,214618.0,0.0,7232833783,667166217,0,1545791,7231287992,0.000572,0.0,0.2,,7900000000
2023-01-17,667518310,0,667518310,352093.0,0.0,7232481690,667518310,0,1420771,7231060919,0.000562,0.0,0.2,,7900000000
2023-01-18,667896028,0,667896028,377718.0,0.0,7232103972,667896028,0,1362645,7230741327,0.000532,0.0,0.2,,7900000000
2023-01-19,668220526,0,668220526,324498.0,0.0,7231779474,668220526,0,1465791,7230313683,0.000496,0.0,0.2,,7900000000
2023-01-20,668562246,0,668562246,341720.0,0.0,7231437754,668562246,0,1610647,7229827107,0.000474,0.0,0.2,,7900000000
2023-01-21,668715650,0,668715650,153404.0,0.0,7231284350,668715650,0,1549433,7229734917,0.000458,0.0,0.2,,7900000000
2023-01-22,668830077,0,668830077,114427.0,0.0,7231169923,668830077,0,1311767,7229858156,0.000438,0.0,0.2,,7900000000
2023-01-23,669001131,0,669001131,171054.0,0.0,7230998869,669001131,0,1105103,7229893766,0.000428,0.0,0.2,,7900000000
2023-01-24,669272951,0,669272951,271820.0,0.0,7230727049,669272951,0,1052425,7229674624,0.000409,0.0,0.2,,7900000000
2023-01-25,669567171,0,669567171,294220.0,0.0,7230432829,669567171,0,1004925,7229427904,0.00039,0.0,0.2,,7900000000
2023-01-26,669848920,0,669848920,281749.0,0.0,7230151080,669848920,0,1133270,7229017810,0.000379,0.0,0.2,,7900000000
2023-01-27,670086844,0,670086844,237924.0,0.0,7229913156,670086844,0,1256767,7228656389,0.000355,0.0,0.2,,7900000000
2023-01-28,670220207,0,670220207,133363.0,0.0,7229779793,670220207,0,1219076,7228560717,0.00035,0.0,0.2,,7900000000
2023-01-29,670344054,0,670344054,123847.0,0.0,7229655946,670344054,0,1071103,7228584843,0.000353,0.0,0.2,,7900000000
2023-01-30,670503932,0,670503932,159878.0,0.0,7229496068,670503932,0,936761,7228559307,0.00035,0.0,0.2,,7900000000
2023-01-31,670734589,0,670734589,230657.0,0.0,7229265411,670734589,0,885669,7228379742,0.00034,0.0,0.2,,7900000000
2023-02-01,671032404,0,671032404,297815.0,0.0,7228967596,671032404,0,945560,7228022036,0.000341,0.0,0.2,,7900000000
2023-02-02,671291489,0,671291489,259085.0,0.0,7228708511,671291489,0,1071282,7227637229,0.000336,0.0,0.2,,7900000000
2023-02-03,671529548,0,671529548,238059.0,0.0,7228470452,671529548,0,1185494,7227284958,0.000335,0.0,0.2,,7900000000
2023-02-04,671632287,0,671632287,102739.0,0.0,7228367713,671632287,0,1128355,7227239358,0.000328,0.0,0.2,,7900000000
2023-02-05,671721476,0,671721476,89189.0,0.0,7228278524,671721476,0,986887,7227291637,0.00032,0.0,0.2,,7900000000
2023-02-06,671867463,0,671867463,145987.0,0.0,7228132537,671867463,0,835059,7227297478,0.000317,0.0,0.2,,7900000000
2023-02-07,672065240,0,672065240,197777.0,0.0,7227934760,672065240,0,773751,7227161009,0.000309,0.0,0.2,,7900000000
2023-02-08,672295338,0,672295338,230098.0,0.0,7227704662,672295338,0,765790,7226938872,0.000293,0.0,0.2,,7900000000
2023-02-09,672554241,0,672554241,258903.0,0.0,7227445759,672554241,0,921954,7226523805,0.000293,0.0,0.2,,7900000000
2023-02-10,672696324,0,672696324,142083.0,0.0,7227303676,672696324,0,974848,7226328828,0.000271,0.0,0.2,,7900000000
2023-02-11,672828531,0,672828531,132207.0,0.0,7227171469,672828531,0,961068,7226210401,0.000278,0.0,0.2,,7900000000
2023-02-12,672906177,0,672906177,77646.0,0.0,7227093823,672906177,0,840937,7226252886,0.000275,0.0,0.2,,7900000000
2023-02-13,673044131,0,673044131,137954.0,0.0,7226955869,673044131,0,748793,7226207076,0.000273,0.0,0.2,,7900000000
2023-02-14,673237731,0,673237731,193600.0,0.0,7226762269,673237731,0,683490,7226078779,0.000272,0.0,0.2,,7900000000
2023-02-15,673477639,0,673477639,239908.0,0.0,7226522361,673477639,0,781315,7225741046,0.000274,0.0,0.2,,7900000000
2023-02-16,673685532,0,673685532,207893.0,0.0,7226314468,673685532,0,857001,7225457467,0.000262,0.0,0.2,,7900000000
2023-02-17,673878833,0,673878833,193301.0,0.0,7226121167,673878833,0,972656,7225148511,0.000274,0.0,0.2,,7900000000
2023-02-18,673969796,0,673969796,90963.0,0.0,7226030204,673969796,0,925665,7225104539,0.000264,0.0,0.2,,7900000000
2023-02-19,674056229,0,674056229,86433.0,0.0,7225943771,674056229,0,818498,7225125273,0.000266,0.0,0.2,,7900000000
2023-02-20,674143589,0,674143589,87360.0,0.0,7225856411,674143589,0,665950,7225190461,0.000255,0.0,0.2,,7900000000
2023-02-21,674323721,0,674323721,180132.0,0.0,7225676279,674323721,0,638189,7225038090,0.000252,0.0,0.2,,7900000000
2023-02-22,674569824,0,674569824,246103.0,0.0,7225430176,674569824,0,690991,7224739185,0.000253,0.0,0.2,,7900000000
2023-02-23,674790916,0,674790916,221092.0,0.0,7225209084,674790916,0,821120,7224387964,0.000256,0.0,0.2,,7900000000
2023-02-24,674933342,0,674933342,142426.0,0.0,7225066658,674933342,0,877113,7224189545,0.000244,0.0,0.2,,7900000000
2023-02-25,674978793,0,674978793,45451.0,0.0,7225021207,674978793,0,835204,7224186003,0.000234,0.0,0.2,,7900000000
2023-02-26,675044414,0,675044414,65621.0,0.0,7224955586,675044414,0,720693,7224234893,0.000229,0.0,0.2,,7900000000
2023-02-27,675171439,0,675171439,127025.0,0.0,7224828561,675171439,0,601615,7224226946,0.000238,0.0,0.2,,7900000000
2023-02-28,675322238,0,675322238,150799.0,0.0,7224677762,675322238,0,531322,7224146440,0.000231,0.0,0.2,,7900000000
2023-03-01,675542852,0,675542852,220614.0,0.0,7224457148,675542852,0,609510,7223847638,0.000225,0.0,0.2,,7900000000
2023-03-02,675731911,0,675731911,189059.0,0.0,7224268089,675731911,0,753118,7223514971,0.000218,0.0,0.2,,7900000000
2023-03-03,675914580,0,675914580,182669.0,0.0,7224085420,675914580,0,870166,7223215254,0.000227,0.0,0.2,,7900000000
2023-03-04,675968775,0,675968775,54195.0,0.0,7224031225,675968775,0,797336,7223233889,0.000229,0.0,0.2,,7900000000
2023-03-05,676024901,0,676024901,56126.0,0.0,7223975099,676024901,0,702663,7223272436,0.000227,0.0,0.2,,7900000000
2023-03-06,676082941,0,676082941,58040.0,0.0,7223917059,676082941,0,540089,7223376970,0.000211,0.0,0.2,,7900000000
2023-03-07,676213378,0,676213378,130437.0,0.0,7223786622,676213378,0,481467,7223305155,0.000206,0.0,0.2,,7900000000
2023-03-08,676392824,0,676392824,179446.0,0.0,7223607176,676392824,0,478244,7223128932,0.000196,0.0,0.2,,7900000000
2023-03-09,676570149,0,676570149,177325.0,0.0,7223429851,676570149,0,601374,7222828477,0.000194,0.0,0.2,,7900000000
